"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wf_sweep"
"07/24/2026 02:00:29:408 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_friend","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"1","0.25","67","4.083682008368201","13","239","329","9.330543933054393"
"6","0.25","73","3.8489208633093526","17","278","423","9.345323741007194"
"2","0.25","72","4.0727969348659006","17","261","327","9.226053639846743"
"4","0.25","73","3.643939393939394","18","264","424","9.136363636363637"
"1","0.25","68","4.084033613445378","13","238","329","9.285714285714286"
"6","0.25","74","4.093525179856115","17","278","423","9.345323741007194"
"4","0.25","74","4.11787072243346","18","263","424","9.095057034220533"
"1","0.25","69","4.088983050847458","15","236","329","9.211864406779661"
"6","0.25","75","4.090252707581228","17","277","423","9.306859205776174"
"4","0.25","75","4.125954198473282","19","262","424","9.053435114503817"
"3","0.25","67","4.0036764705882355","15","272","366","9.323529411764707"
"3","0.25","68","4.011070110701107","15","271","366","9.321033210332104"
"3","0.25","69","4.011070110701107","15","271","366","9.321033210332104"
"6","0.25","76","4.097472924187725","17","277","435","9.393501805054152"
"4","0.25","76","4.130769230769231","19","260","438","9.076923076923077"
"5","0.25","61","3.871473354231975","15","319","415","9.247648902821316"
"1","0.25","70","4.093220338983051","15","236","359","9.466101694915254"
"4","0.25","77","4.131782945736434","19","258","438","9.007751937984496"
"6","0.25","77","4.093862815884476","17","277","435","9.393501805054152"
"5","0.25","62","4.140127388535032","19","314","415","9.07643312101911"
"4","0.25","78","4.1400778210116735","19","257","438","9.019455252918288"
"2","0.25","73","3.7651245551601424","17","281","344","9.181494661921707"
"1","0.25","71","4.089361702127659","16","235","359","9.421276595744681"
"6","0.25","78","4.0978260869565215","17","276","435","9.369565217391305"
"5","0.25","63","4.131832797427653","19","311","415","9.016077170418006"
"2","0.25","74","4.075268817204301","18","279","344","9.10394265232975"
"1","0.25","72","4.089361702127659","16","235","359","9.421276595744681"
"3","0.25","70","4.011070110701107","15","271","381","9.431734317343173"
"2","0.25","75","4.071942446043166","18","278","344","9.06474820143885"
"3","0.25","71","4.003717472118959","16","269","381","9.360594795539033"
"3","0.25","72","4.00374531835206","16","267","381","9.295880149812733"
"6","0.25","79","4.094202898550725","17","276","440","9.405797101449275"
"4","0.25","79","4.136186770428016","19","257","459","9.182879377431906"
"6","0.25","80","4.0978260869565215","17","276","440","9.405797101449275"
"4","0.25","80","4.137254901960785","19","255","459","9.129411764705882"
"6","0.25","81","4.098181818181819","18","275","440","9.367272727272727"
"4","0.25","81","4.1299212598425195","19","254","459","9.086614173228346"
"1","0.25","73","3.9057377049180326","17","244","373","9.475409836065573"
"2","0.25","76","4.075812274368231","18","277","362","9.155234657039712"
"5","0.25","64","4.131832797427653","19","311","448","9.228295819935692"
"1","0.25","74","4.095041322314049","17","242","373","9.388429752066116"
"2","0.25","77","4.072463768115942","19","276","362","9.115942028985508"
"6","0.25","82","4.091911764705882","19","272","449","9.323529411764707"
"5","0.25","65","4.12621359223301","20","309","448","9.16504854368932"
"2","0.25","78","4.076642335766423","19","274","362","9.072992700729927"
"1","0.25","75","4.104166666666667","18","240","373","9.3"
"6","0.25","83","4.084558823529412","19","272","449","9.323529411764707"
"4","0.25","82","4.1299212598425195","19","254","476","9.220472440944881"
"5","0.25","66","4.130718954248366","21","306","448","9.058823529411764"
"3","0.25","73","3.817857142857143","16","280","399","9.4"
"4","0.25","83","4.1299212598425195","19","254","476","9.220472440944881"
"6","0.25","84","4.0851851851851855","19","270","449","9.25925925925926"
"4","0.25","84","4.1299212598425195","19","254","476","9.220472440944881"
"3","0.25","74","4.036101083032491","16","277","399","9.31407942238267"
"3","0.25","75","4.036231884057971","17","276","399","9.282608695652174"
"1","0.25","76","4.108333333333333","18","240","390","9.441666666666666"
"2","0.25","79","4.073529411764706","19","272","381","9.132352941176471"
"1","0.25","77","4.109243697478991","19","238","390","9.352941176470589"
"1","0.25","78","4.110169491525424","21","236","390","9.26271186440678"
"2","0.25","80","4.077205882352941","19","272","381","9.132352941176471"
"2","0.25","81","4.077205882352941","19","272","381","9.132352941176471"
"3","0.25","76","4.036363636363636","18","275","410","9.323636363636364"
"4","0.25","85","3.9288389513108615","19","267","487","9.318352059925093"
"4","0.25","86","4.105263157894737","19","266","487","9.278195488721805"
"5","0.25","67","4.127450980392157","21","306","483","9.287581699346406"
"6","0.25","85","3.893238434163701","20","281","468","9.281138790035588"
"3","0.25","77","4.036496350364963","19","274","410","9.284671532846716"
"4","0.25","87","4.109433962264151","20","265","487","9.237735849056603"
"5","0.25","68","4.131578947368421","21","304","483","9.223684210526315"
"6","0.25","86","4.078853046594982","22","279","468","9.21146953405018"
"3","0.25","78","4.036496350364963","19","274","410","9.284671532846716"
"1","0.25","79","4.110169491525424","21","236","412","9.44915254237288"
"6","0.25","87","4.079136690647482","22","278","468","9.172661870503598"
"5","0.25","69","4.129139072847682","21","302","483","9.158940397350994"
"1","0.25","80","4.110169491525424","21","236","412","9.44915254237288"
"1","0.25","81","4.115879828326181","23","233","412","9.321888412017167"
"2","0.25","82","4.080882352941177","19","272","401","9.279411764705882"
"2","0.25","83","4.07380073800738","19","271","401","9.239852398523984"
"3","0.25","79","4.036496350364963","19","274","424","9.386861313868613"
"2","0.25","84","4.081180811808118","19","271","401","9.239852398523984"
"4","0.25","88","4.106463878326996","21","263","500","9.254752851711027"
"3","0.25","80","4.036496350364963","19","274","424","9.386861313868613"
"6","0.25","88","4.08273381294964","22","278","486","9.302158273381295"
"4","0.25","89","4.1183206106870225","21","262","500","9.213740458015268"
"3","0.25","81","4.029411764705882","19","272","424","9.375"
"1","0.25","82","4.1173913043478265","24","230","433","9.365217391304348"
"4","0.25","90","4.111538461538461","22","260","500","9.138461538461538"
"6","0.25","89","4.0830324909747295","23","277","486","9.263537906137184"
"5","0.25","70","4.132890365448505","21","301","517","9.348837209302326"
"6","0.25","90","4.083333333333333","24","276","486","9.22463768115942"
"1","0.25","83","4.113043478260869","24","230","433","9.365217391304348"
"5","0.25","71","4.122923588039867","21","301","517","9.348837209302326"
"1","0.25","84","4.109649122807017","24","228","433","9.289473684210526"
"5","0.25","72","4.129568106312292","21","301","517","9.348837209302326"
"3","0.25","82","4.022140221402214","19","271","442","9.468634686346864"
"3","0.25","83","4.022222222222222","19","270","442","9.42962962962963"
"4","0.25","91","4.127413127413128","23","259","524","9.281853281853282"
"2","0.25","85","3.806896551724138","19","290","415","9.358620689655172"
"3","0.25","84","4.022388059701493","20","268","442","9.350746268656716"
"6","0.25","91","4.083941605839416","24","274","500","9.255474452554745"
"4","0.25","92","4.12015503875969","23","258","524","9.24031007751938"
"2","0.25","86","4.086805555555555","19","288","415","9.284722222222221"
"6","0.25","92","4.088235294117647","24","272","500","9.198529411764707"
"4","0.25","93","4.127906976744186","23","258","524","9.24031007751938"
"2","0.25","87","4.079861111111111","19","288","415","9.284722222222221"
"6","0.25","93","4.088888888888889","25","270","500","9.125925925925927"
"1","0.25","85","3.712","24","250","456","9.152"
"1","0.25","86","4.108433734939759","24","249","456","9.108433734939759"
"5","0.25","73","3.952076677316294","21","313","527","9.431309904153355"
"4","0.25","94","4.12015503875969","23","258","546","9.410852713178295"
"2","0.25","88","4.097222222222222","19","288","428","9.375"
"1","0.25","87","4.088353413654619","24","249","456","9.108433734939759"
"5","0.25","74","4.146964856230032","21","313","527","9.431309904153355"
"3","0.25","85","3.8091872791519434","20","283","462","9.307420494699647"
"4","0.25","95","4.124031007751938","23","258","546","9.410852713178295"
"4","0.25","96","4.12109375","24","256","546","9.328125"
"5","0.25","75","4.143769968051118","21","313","527","9.431309904153355"
"3","0.25","86","4.028268551236749","20","283","462","9.307420494699647"
"6","0.25","94","4.08955223880597","25","268","529","9.283582089552239"
"2","0.25","89","4.076388888888889","19","288","428","9.375"
"6","0.25","95","4.08955223880597","25","268","529","9.283582089552239"
"3","0.25","87","4.025","21","280","462","9.192857142857143"
"2","0.25","90","4.083333333333333","19","288","428","9.375"
"6","0.25","96","4.090225563909774","25","266","529","9.225563909774436"
"1","0.25","88","4.080645161290323","24","248","471","9.185483870967742"
"5","0.25","76","4.145631067961165","24","309","534","9.339805825242719"
"1","0.25","89","4.076612903225806","24","248","471","9.185483870967742"
"1","0.25","90","4.076923076923077","24","247","471","9.1417004048583"
"2","0.25","91","4.076655052264808","19","287","433","9.372822299651569"
"5","0.25","77","4.146103896103896","24","308","534","9.324675324675324"
"3","0.25","88","4.0285714285714285","21","280","479","9.314285714285715"
"4","0.25","97","3.8254545454545457","25","275","557","9.236363636363636"
"2","0.25","92","4.083623693379791","19","287","433","9.372822299651569"
"5","0.25","78","4.154098360655738","27","305","534","9.219672131147542"
"4","0.25","98","4.110294117647059","27","272","557","9.117647058823529"
"3","0.25","89","4.025089605734767","21","279","479","9.275985663082437"
"2","0.25","93","4.076923076923077","19","286","433","9.342657342657343"
"6","0.25","97","3.9563636363636365","25","275","551","9.425454545454546"
"4","0.25","99","4.125","27","272","557","9.117647058823529"
"3","0.25","90","4.025179856115108","22","278","479","9.237410071942445"
"6","0.25","98","4.12","25","275","551","9.425454545454546"
"1","0.25","91","4.073170731707317","24","246","484","9.203252032520325"
"6","0.25","99","4.112727272727272","25","275","551","9.425454545454546"
"1","0.25","92","4.065573770491803","24","244","484","9.147540983606557"
"1","0.25","93","4.065573770491803","24","244","484","9.147540983606557"
"2","0.25","94","4.08421052631579","19","285","445","9.389473684210527"
"4","0.25","100","4.125461254612546","28","271","573","9.195571955719558"
"2","0.25","95","4.077464788732394","19","284","445","9.352112676056338"
"5","0.25","79","4.145695364238411","27","302","569","9.344370860927153"
"4","0.25","101","4.118081180811808","28","271","573","9.195571955719558"
"3","0.25","91","4.028985507246377","23","276","494","9.304347826086957"
"6","0.25","100","4.1098901098901095","26","273","555","9.384615384615385"
"2","0.25","96","4.084507042253521","19","284","445","9.352112676056338"
"4","0.25","102","4.114814814814815","28","270","573","9.155555555555555"
"5","0.25","80","4.1490066225165565","27","302","569","9.344370860927153"
"6","0.25","101","4.106227106227106","26","273","555","9.384615384615385"
"3","0.25","92","4.029090909090909","23","275","494","9.265454545454546"
"5","0.25","81","4.145695364238411","27","302","569","9.344370860927153"
"1","0.25","94","4.061475409836065","24","244","501","9.28688524590164"
"6","0.25","102","4.111111111111111","27","270","555","9.274074074074074"
"3","0.25","93","4.032846715328467","24","274","494","9.226277372262773"
"1","0.25","95","4.066115702479339","25","242","501","9.198347107438016"
"1","0.25","96","4.06198347107438","25","242","501","9.198347107438016"
"4","0.25","103","4.107806691449814","29","269","592","9.256505576208179"
"4","0.25","104","4.115671641791045","29","268","592","9.216417910447761"
"6","0.25","103","4.118518518518519","27","270","571","9.392592592592592"
"4","0.25","105","4.112359550561798","30","267","592","9.176029962546817"
"6","0.25","104","4.115671641791045","28","268","571","9.313432835820896"
"3","0.25","94","4.033088235294118","24","272","510","9.264705882352942"
"5","0.25","82","4.1490066225165565","27","302","588","9.47019867549669"
"2","0.25","97","3.820598006644518","19","301","459","9.295681063122924"
"3","0.25","95","4.033088235294118","24","272","510","9.264705882352942"
"6","0.25","105","4.116104868913857","28","267","571","9.273408239700375"
"5","0.25","83","4.15","27","300","588","9.4"
"2","0.25","98","4.079734219269103","19","301","459","9.295681063122924"
"3","0.25","96","4.033210332103321","25","271","510","9.22509225092251"
"5","0.25","84","4.16","27","300","588","9.4"
"2","0.25","99","4.066666666666666","19","300","459","9.26"
"1","0.25","97","3.6806083650190113","27","263","524","9.163498098859316"
"1","0.25","98","4.095057034220532","27","263","524","9.163498098859316"
"4","0.25","106","4.119850187265918","30","267","612","9.325842696629213"
"1","0.25","99","4.083969465648855","27","262","524","9.122137404580153"
"6","0.25","106","4.121212121212121","29","264","585","9.287878787878787"
"4","0.25","107","4.119850187265918","30","267","612","9.325842696629213"
"2","0.25","100","4.07","19","300","470","9.333333333333334"
"6","0.25","107","4.117424242424242","29","264","585","9.287878787878787"
"4","0.25","108","4.112359550561798","30","267","612","9.325842696629213"
"2","0.25","101","4.07","19","300","470","9.333333333333334"
"6","0.25","108","4.121212121212121","29","264","585","9.287878787878787"
"2","0.25","102","4.073333333333333","19","300","470","9.333333333333334"
"3","0.25","97","3.7586206896551726","26","290","525","9.144827586206896"
"5","0.25","85","3.801829268292683","27","328","605","9.146341463414634"
"3","0.25","98","4.06551724137931","26","290","525","9.144827586206896"
"1","0.25","100","4.076923076923077","28","260","539","9.161538461538461"
"3","0.25","99","4.0657439446366785","26","289","525","9.107266435986158"
"5","0.25","86","4.17737003058104","28","327","605","9.113149847094801"
"1","0.25","101","4.077220077220077","28","259","539","9.11969111969112"
"4","0.25","109","3.931899641577061","30","279","623","9.268817204301076"
"1","0.25","102","4.070866141732283","28","254","539","8.905511811023622"
"2","0.25","103","4.066889632107023","19","299","477","9.34448160535117"
"5","0.25","87","4.174846625766871","28","326","605","9.079754601226995"
"4","0.25","110","4.103942652329749","30","279","623","9.268817204301076"
"6","0.25","109","3.937956204379562","30","274","603","9.423357664233576"
"2","0.25","104","4.0673400673400675","20","297","477","9.286195286195285"
"4","0.25","111","4.111111111111111","30","279","623","9.268817204301076"
"6","0.25","110","4.135036496350365","30","274","603","9.423357664233576"
"3","0.25","100","4.0625","26","288","533","9.180555555555555"
"2","0.25","105","4.0641891891891895","20","296","477","9.277027027027026"
"6","0.25","111","4.135036496350365","30","274","603","9.423357664233576"
"3","0.25","101","4.062937062937063","28","286","533","9.104895104895105"
"3","0.25","102","4.063157894736842","28","285","533","9.066666666666666"
