"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wh_sweep"
"07/24/2026 01:58:07:708 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_household","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"4","0","105","4","32","271","565","9.180811808118081"
"2","0","82","4","17","290","446","9.420689655172414"
"3","0","97","3.8508474576271188","20","295","566","9.423728813559322"
"2","0","83","4","17","288","446","9.395833333333334"
"3","0","98","3.993220338983051","20","295","566","9.423728813559322"
"5","0","73","3.846743295019157","17","261","432","9.402298850574713"
"1","0","79","4","13","267","387","9.340823970037453"
"2","0","84","4","17","288","446","9.395833333333334"
"3","0","99","4","20","293","566","9.358361774744028"
"5","0","74","4","17","259","432","9.328185328185327"
"1","0","80","4","13","266","387","9.353383458646617"
"5","0","75","4","17","259","432","9.328185328185327"
"6","0","70","4","14","263","485","9.346007604562738"
"1","0","81","4","14","264","387","9.272727272727273"
"4","0","106","4","32","270","587","9.303703703703704"
"6","0","71","4","14","261","485","9.264367816091953"
"4","0","107","4","32","268","587","9.223880597014926"
"4","0","108","4","32","268","587","9.223880597014926"
"6","0","72","4","14","261","485","9.264367816091953"
"3","0","100","4","21","291","584","9.40893470790378"
"5","0","76","4","17","259","442","9.405405405405405"
"5","0","77","4","18","258","442","9.364341085271318"
"3","0","101","4","21","291","584","9.40893470790378"
"1","0","82","4","14","263","402","9.346007604562738"
"5","0","78","4","19","257","442","9.32295719844358"
"3","0","102","4","21","289","584","9.349480968858131"
"2","0","85","3.8783783783783785","17","296","458","9.445945945945946"
"1","0","83","4","15","260","402","9.23076923076923"
"1","0","84","4","15","259","402","9.227799227799228"
"2","0","86","4.003389830508475","17","295","458","9.410169491525425"
"2","0","87","4","18","293","458","9.337883959044369"
"5","0","79","4","20","256","458","9.40625"
"6","0","73","3.741007194244604","14","278","501","9.266187050359711"
"4","0","109","3.6203389830508477","33","295","601","9.138983050847457"
"5","0","80","4","22","253","458","9.296442687747035"
"3","0","103","4","22","287","604","9.463414634146341"
"4","0","110","4","33","295","601","9.138983050847457"
"6","0","74","3.9964028776978417","14","278","501","9.266187050359711"
"5","0","81","4","22","253","458","9.296442687747035"
"3","0","104","4","22","287","604","9.463414634146341"
"6","0","75","3.9964028776978417","14","278","501","9.266187050359711"
"4","0","111","4","35","292","601","9.068493150684931"
"2","0","88","4","18","292","476","9.424657534246576"
"3","0","105","4","22","286","604","9.426573426573427"
"2","0","89","4","19","291","476","9.38831615120275"
"1","0","85","3.712230215827338","15","278","428","9.287769784172662"
"2","0","90","4","19","289","476","9.321799307958477"
"5","0","82","4","22","253","478","9.454545454545455"
"1","0","86","4","15","278","428","9.287769784172662"
"6","0","76","3.996389891696751","14","277","509","9.28519855595668"
"5","0","83","4","23","252","478","9.412698412698413"
"4","0","112","4","35","292","621","9.205479452054794"
"6","0","77","3.996389891696751","14","277","509","9.28519855595668"
"5","0","84","4","24","251","478","9.386454183266933"
"1","0","87","4","15","278","428","9.287769784172662"
"3","0","106","4","22","285","617","9.480701754385965"
"4","0","113","4","35","292","621","9.205479452054794"
"6","0","78","3.996376811594203","14","276","509","9.246376811594203"
"3","0","107","4","22","284","617","9.47887323943662"
"4","0","114","4","36","291","621","9.168384879725085"
"3","0","108","4","22","284","617","9.47887323943662"
"2","0","91","4","19","287","500","9.421602787456447"
"2","0","92","4","19","287","500","9.421602787456447"
"1","0","88","4","15","278","438","9.359712230215827"
"6","0","79","3.9963636363636366","14","275","517","9.265454545454546"
"2","0","93","4","19","285","500","9.35438596491228"
"1","0","89","4","15","278","438","9.359712230215827"
"5","0","85","3.7313432835820897","24","268","496","9.276119402985074"
"6","0","80","4","14","275","517","9.265454545454546"
"1","0","90","4","15","277","438","9.321299638989169"
"5","0","86","3.99250936329588","25","267","496","9.235955056179776"
"4","0","115","4","37","288","635","9.152777777777779"
"6","0","81","4","14","274","517","9.226277372262773"
"5","0","87","4","25","266","496","9.19548872180451"
"4","0","116","4","37","288","635","9.152777777777779"
"3","0","109","3.675324675324675","22","308","630","9.24025974025974"
"4","0","117","4","37","288","635","9.152777777777779"
"3","0","110","3.9935064935064934","22","308","630","9.24025974025974"
"1","0","91","4","15","277","452","9.422382671480145"
"2","0","94","4","19","285","515","9.459649122807017"
"3","0","111","3.996732026143791","22","306","630","9.169934640522875"
"1","0","92","4","15","276","452","9.384057971014492"
"5","0","88","4","26","265","512","9.283018867924529"
"2","0","95","4","20","284","515","9.422535211267606"
"1","0","93","4","15","273","452","9.267399267399268"
"6","0","82","4","14","272","531","9.25"
"5","0","89","4","27","261","512","9.118773946360154"
"2","0","96","4","22","281","515","9.309608540925266"
"6","0","83","4","14","272","531","9.25"
"5","0","90","4","27","261","512","9.118773946360154"
"4","0","118","4","37","288","655","9.291666666666666"
"6","0","84","4","15","270","531","9.177777777777777"
"4","0","119","4","38","287","655","9.254355400696864"
"3","0","112","3.99672131147541","23","305","646","9.239344262295083"
"4","0","120","4","39","285","655","9.2"
"3","0","113","3.9967105263157894","23","304","646","9.210526315789474"
"1","0","94","4","17","270","472","9.296296296296296"
"3","0","114","3.9967105263157894","23","304","646","9.210526315789474"
"1","0","95","4","17","270","472","9.296296296296296"
"5","0","91","4","28","259","537","9.227799227799228"
"5","0","92","4","28","259","537","9.227799227799228"
"1","0","96","4","18","269","472","9.256505576208179"
"5","0","93","4","28","259","537","9.227799227799228"
"2","0","97","3.673202614379085","22","306","534","9.176470588235293"
"2","0","98","4.00327868852459","23","305","534","9.140983606557377"
"6","0","85","3.8162544169611308","15","283","555","9.293286219081272"
"2","0","99","3.9966996699669965","23","303","534","9.069306930693068"
"3","0","115","3.9967105263157894","23","304","664","9.328947368421053"
"6","0","86","3.9893617021276597","15","282","555","9.25531914893617"
"7","0","0","4.056521739130435","0","230","0","9.165217391304347"
"3","0","116","3.9966996699669965","23","303","664","9.293729372937294"
"6","0","87","3.9892857142857143","15","280","555","9.192857142857143"
"5","0","94","4","28","258","555","9.325581395348838"
"3","0","117","3.9966996699669965","23","303","664","9.293729372937294"
"5","0","95","4","28","258","555","9.325581395348838"
"5","0","96","4","28","257","555","9.284046692607005"
"1","0","97","3.898550724637681","18","276","493","9.41304347826087"
"7","0","1","3.991228070175439","1","228","30","9.342105263157896"
"2","0","100","3.9966666666666666","23","300","554","9.093333333333334"
"1","0","98","4.003623188405797","18","276","493","9.41304347826087"
"6","0","88","3.9892086330935252","15","278","575","9.258992805755396"
"7","0","2","4","1","228","30","9.342105263157896"
"2","0","101","4","23","300","554","9.093333333333334"
"3","0","118","3.9966887417218544","23","302","675","9.331125827814569"
"7","0","3","4","1","228","30","9.342105263157896"
"1","0","99","4.003636363636364","18","275","493","9.374545454545455"
"6","0","89","3.9891696750902526","15","277","575","9.256317689530686"
"2","0","102","4","23","300","554","9.093333333333334"
"6","0","90","3.989130434782609","15","276","575","9.217391304347826"
"3","0","119","3.9966887417218544","23","302","675","9.331125827814569"
"3","0","120","3.9966887417218544","23","302","675","9.331125827814569"
"5","0","97","3.6956521739130435","28","276","569","9.231884057971014"
"1","0","100","4.0036496350364965","18","274","506","9.430656934306569"
"5","0","98","4","28","276","569","9.231884057971014"
"7","0","4","4","1","227","52","9.497797356828194"
"6","0","91","3.989130434782609","15","276","589","9.318840579710145"
"1","0","101","4.0036496350364965","18","274","506","9.430656934306569"
"5","0","99","4","29","273","569","9.113553113553113"
"7","0","5","4","1","227","52","9.497797356828194"
"6","0","92","3.9890909090909092","15","275","589","9.28"
"7","0","6","4","1","226","52","9.451327433628318"
"1","0","102","4.0036496350364965","18","274","506","9.430656934306569"
"2","0","103","4","23","298","573","9.14765100671141"
"6","0","93","3.9890909090909092","15","275","589","9.28"
"2","0","104","4","23","297","573","9.11111111111111"
"8","0","0","3.9957264957264957","0","234","0","9.247863247863247"
"2","0","105","4","23","297","573","9.11111111111111"
"7","0","7","4","1","225","72","9.591111111111111"
"5","0","100","4","29","273","589","9.260073260073261"
"1","0","103","4.0036496350364965","18","274","512","9.474452554744525"
"7","0","8","4","1","224","72","9.544642857142858"
"5","0","101","4","30","272","589","9.220588235294118"
"6","0","94","3.9890909090909092","15","275","606","9.403636363636364"
"7","0","9","4","1","223","72","9.497757847533633"
"1","0","104","4.0036496350364965","18","274","512","9.474452554744525"
"5","0","102","4","30","271","589","9.180811808118081"
"6","0","95","4","17","272","606","9.286764705882353"
"1","0","105","4.003663003663004","19","273","512","9.435897435897436"
"6","0","96","4","17","271","606","9.247232472324724"
"8","0","1","4.004273504273504","0","234","25","9.461538461538462"
"8","0","2","4","1","233","25","9.416309012875537"
"2","0","106","4","23","296","596","9.22972972972973"
"7","0","10","4","1","222","95","9.657657657657658"
"8","0","3","4","1","229","25","9.275109170305678"
"2","0","107","4","25","290","596","9.110344827586207"
"7","0","11","4","2","221","95","9.610859728506787"
"5","0","103","4","31","269","601","9.189591078066915"
"7","0","12","4","2","221","95","9.610859728506787"
"2","0","108","4","25","289","596","9.07266435986159"
"5","0","104","4","31","269","601","9.189591078066915"
"1","0","106","4.0036764705882355","19","272","521","9.463235294117647"
"5","0","105","4","31","269","601","9.189591078066915"
"1","0","107","4.003703703703704","20","270","521","9.385185185185184"
"8","0","4","4","1","226","55","9.4070796460177"
"1","0","108","4.003717472118959","20","269","521","9.353159851301115"
"8","0","5","4","2","225","55","9.36"
"6","0","97","3.6723549488054608","18","293","631","9.26962457337884"
"7","0","13","3.6514522821576763","2","241","111","9.269709543568466"
"8","0","6","4","2","225","55","9.36"
"6","0","98","3.9965753424657535","19","292","631","9.232876712328768"
"7","0","14","4.016597510373444","2","241","111","9.269709543568466"
"6","0","99","4","19","290","631","9.186206896551724"
"5","0","106","4","32","267","615","9.213483146067416"
"7","0","15","4","2","240","111","9.225"
"5","0","107","4","32","267","615","9.213483146067416"
"8","0","7","4","2","224","80","9.535714285714286"
"5","0","108","4","32","267","615","9.213483146067416"
"8","0","8","4","2","224","80","9.535714285714286"
"2","0","109","3.815181518151815","25","303","627","9.326732673267326"
"7","0","16","4","2","239","119","9.246861924686192"
"8","0","9","4","2","224","80","9.535714285714286"
"2","0","110","3.99009900990099","25","303","627","9.326732673267326"
"7","0","17","4","2","239","119","9.246861924686192"
"1","0","109","3.845878136200717","20","279","540","9.376344086021506"
"7","0","18","4","2","239","119","9.246861924686192"
"6","0","100","4","20","289","656","9.321799307958477"
"2","0","111","3.9900662251655628","25","302","627","9.291390728476822"
"1","0","110","4.010791366906475","20","278","540","9.338129496402878"
"6","0","101","4","20","289","656","9.321799307958477"
"1","0","111","4","20","278","540","9.338129496402878"
"8","0","10","4","3","223","94","9.614349775784753"
"6","0","102","4","20","289","656","9.321799307958477"
"7","0","19","4","2","239","133","9.364016736401673"
"8","0","11","4","3","223","94","9.614349775784753"
"8","0","12","4","3","219","94","9.442922374429223"
"7","0","20","4","2","239","133","9.364016736401673"
"7","0","21","4","2","238","133","9.327731092436975"
"5","0","109","3.6551724137931036","34","290","635","9.220689655172414"
"2","0","112","3.99","25","300","641","9.313333333333333"
"2","0","113","3.99","25","300","641","9.313333333333333"
"5","0","110","3.9931034482758623","34","290","635","9.220689655172414"
"1","0","112","4","20","278","550","9.410071942446043"
"2","0","114","3.9899665551839463","25","299","641","9.277591973244148"
"5","0","111","3.9895833333333335","35","288","635","9.152777777777779"
"6","0","103","4","20","287","674","9.386759581881533"
"7","0","22","4","2","238","141","9.394957983193278"
"7","0","23","4","2","237","141","9.350210970464135"
"1","0","113","4","20","277","550","9.422382671480145"
"6","0","104","4","20","287","674","9.386759581881533"
"8","0","13","3.6049382716049383","3","243","114","9.283950617283951"
"7","0","24","4","2","237","141","9.350210970464135"
"1","0","114","4","20","276","550","9.384057971014492"
"8","0","14","3.9958847736625516","3","243","114","9.283950617283951"
"6","0","105","4","20","286","674","9.34965034965035"
"8","0","15","3.9917695473251027","3","243","114","9.283950617283951"
"5","0","112","3.9895833333333335","35","288","652","9.270833333333334"
"2","0","115","3.9899665551839463","25","299","669","9.464882943143813"
"5","0","113","3.986111111111111","35","288","652","9.270833333333334"
"7","0","25","3.761904761904762","2","252","145","9.238095238095237"
"1","0","115","4","21","272","558","9.294117647058824"
"2","0","116","3.9899665551839463","25","299","669","9.464882943143813"
"8","0","16","3.9917695473251027","3","243","120","9.333333333333334"
"6","0","106","4","20","286","692","9.475524475524475"
"7","0","26","4","2","251","145","9.258964143426295"
"5","0","114","3.986062717770035","35","287","652","9.261324041811847"
"8","0","17","3.991701244813278","3","241","120","9.311203319502075"
"2","0","117","3.98993288590604","25","298","669","9.429530201342281"
"1","0","116","4","21","272","558","9.294117647058824"
"6","0","107","4","20","285","692","9.43859649122807"
"7","0","27","4","2","250","145","9.216"
"8","0","18","3.991701244813278","3","241","120","9.311203319502075"
"1","0","117","4","21","272","558","9.294117647058824"
"6","0","108","4","20","285","692","9.43859649122807"
"5","0","115","3.986062717770035","35","287","667","9.365853658536585"
"7","0","28","4","2","249","154","9.27710843373494"
