"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"gamma_sweep"
"07/24/2026 01:56:28:138 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","gamma_behavior","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"24","4","41","4.100371747211896","5","269","181","9.182156133828997"
"23","2","107","3.9225589225589226","20","297","577","9.494949494949495"
"23","2","108","3.922033898305085","21","295","577","9.423728813559322"
"24","4","42","4.100371747211896","5","269","181","9.182156133828997"
"25","0.5","25","3.875912408759124","2","274","157","9.328467153284672"
"26","1","28","4.030701754385965","2","228","135","9.342105263157896"
"26","1","29","4.030837004405286","2","227","135","9.295154185022026"
"25","0.5","26","4.025547445255475","2","274","157","9.328467153284672"
"26","1","30","4.030837004405286","2","227","135","9.295154185022026"
"25","0.5","27","4.032967032967033","2","273","157","9.28937728937729"
"24","4","43","4.100371747211896","5","269","187","9.226765799256505"
"24","4","44","4.097014925373134","5","268","187","9.186567164179104"
"22","1","109","3.8620689655172415","18","319","649","9.22884012539185"
"26","1","31","4.030837004405286","2","227","148","9.409691629955947"
"27","2","0","3.8493723849372383","0","239","0","9.230125523012552"
"24","4","45","4.089887640449438","5","267","187","9.146067415730338"
"25","0.5","28","4.033210332103321","2","271","165","9.276752767527675"
"26","1","32","4.039647577092511","2","227","148","9.409691629955947"
"22","1","110","4.126182965299685","20","317","649","9.160883280757098"
"26","1","33","4.039647577092511","2","227","148","9.409691629955947"
"25","0.5","29","4.029520295202952","2","271","165","9.276752767527675"
"22","1","111","4.110759493670886","20","316","649","9.126582278481013"
"23","2","109","3.734426229508197","21","305","596","9.422950819672131"
"25","0.5","30","4.033333333333333","2","270","165","9.237037037037037"
"23","2","110","3.9141914191419143","21","303","596","9.353135313531354"
"23","2","111","3.9172185430463577","21","302","596","9.370860927152318"
"27","2","1","3.96218487394958","1","238","21","9.361344537815127"
"24","4","46","4.090225563909774","6","266","202","9.218045112781954"
"27","2","2","3.9533898305084745","1","236","21","9.271186440677965"
"26","1","34","4.039647577092511","2","227","156","9.480176211453745"
"24","4","47","4.090225563909774","6","266","202","9.218045112781954"
"24","4","48","4.091603053435114","6","262","202","9.106870229007633"
"26","1","35","4.039823008849558","2","226","156","9.43362831858407"
"27","2","3","3.8974358974358974","2","234","21","9.188034188034187"
"26","1","36","4.04","2","225","156","9.386666666666667"
"22","1","112","4.1075949367088604","20","316","664","9.221518987341772"
"25","0.5","31","4.037037037037037","2","270","180","9.348148148148148"
"23","2","112","3.9172185430463577","21","302","608","9.450331125827814"
"25","0.5","32","4.037037037037037","2","270","180","9.348148148148148"
"22","1","113","4.110759493670886","20","316","664","9.221518987341772"
"23","2","113","3.9205298013245033","21","302","608","9.450331125827814"
"23","2","114","3.92","22","300","608","9.38"
"25","0.5","33","4.037037037037037","2","270","180","9.348148148148148"
"22","1","114","4.111464968152866","20","314","664","9.152866242038217"
"27","2","4","3.8969957081545066","2","233","55","9.44206008583691"
"27","2","5","3.878787878787879","2","231","55","9.35930735930736"
"26","1","37","3.7932489451476794","2","237","165","9.375527426160337"
"27","2","6","3.878787878787879","2","231","55","9.35930735930736"
"26","1","38","3.98728813559322","2","236","165","9.330508474576272"
"26","1","39","3.991489361702128","2","235","165","9.285106382978723"
"25","0.5","34","4.037174721189591","2","269","191","9.390334572490707"
"24","4","49","3.8339350180505414","7","277","222","9.306859205776174"
"25","0.5","35","4.037174721189591","2","269","191","9.390334572490707"
"24","4","50","4.108695652173913","7","276","222","9.268115942028986"
"23","2","115","3.925423728813559","25","295","620","9.294915254237289"
"24","4","51","4.108695652173913","7","276","222","9.268115942028986"
"23","2","116","3.925423728813559","25","295","620","9.294915254237289"
"22","1","115","4.111464968152866","20","314","678","9.242038216560509"
"25","0.5","36","4.033834586466165","2","266","191","9.270676691729323"
"27","2","7","3.873913043478261","2","230","80","9.539130434782608"
"26","1","40","3.991489361702128","2","235","179","9.404255319148936"
"27","2","8","3.873913043478261","2","230","80","9.539130434782608"
"23","2","117","3.925423728813559","25","295","620","9.294915254237289"
"22","1","116","4.116129032258065","22","310","678","9.12258064516129"
"26","1","41","3.9914529914529915","2","234","179","9.35897435897436"
"27","2","9","3.873913043478261","2","230","80","9.539130434782608"
"22","1","117","4.119354838709677","22","310","678","9.12258064516129"
"26","1","42","3.9956896551724137","4","232","179","9.267241379310345"
"24","4","52","4.102941176470588","9","272","232","9.191176470588236"
"27","2","10","3.8728070175438596","3","228","93","9.587719298245615"
"24","4","53","4.099630996309963","9","271","232","9.15129151291513"
"24","4","54","4.100371747211896","9","269","232","9.070631970260223"
"27","2","11","3.8728070175438596","3","228","93","9.587719298245615"
"23","2","118","3.925423728813559","25","295","644","9.457627118644067"
"26","1","43","3.9956896551724137","4","232","193","9.387931034482758"
"27","2","12","3.8722466960352424","3","227","93","9.559471365638766"
"25","0.5","37","3.7517482517482517","2","286","212","9.167832167832168"
"23","2","119","3.9285714285714284","25","294","644","9.428571428571429"
"26","1","44","3.9956896551724137","4","232","193","9.387931034482758"
"23","2","120","3.9278350515463916","26","291","644","9.326460481099657"
"26","1","45","3.9956709956709955","4","231","193","9.341991341991342"
"25","0.5","38","4.024647887323944","2","284","212","9.140845070422536"
"22","1","118","4.119741100323624","23","309","701","9.236245954692556"
"25","0.5","39","4.0212765957446805","3","282","212","9.063829787234043"
"22","1","119","4.122977346278317","23","309","701","9.236245954692556"
"27","2","13","3.6198347107438016","4","242","106","9.438016528925619"
"26","1","46","3.9956521739130433","4","230","200","9.356521739130434"
"22","1","120","4.12012987012987","23","308","701","9.207792207792208"
"27","2","14","3.841666666666667","4","240","106","9.425"
"26","1","47","3.9956521739130433","4","230","200","9.356521739130434"
"24","4","55","4.100746268656716","9","268","267","9.291044776119403"
"27","2","15","3.85","4","240","106","9.425"
"26","1","48","3.9912663755458517","4","229","200","9.327510917030567"
"24","4","56","4.101503759398496","9","266","267","9.210526315789474"
"24","4","57","4.097744360902255","9","266","267","9.210526315789474"
"25","0.5","40","4.031914893617022","3","282","230","9.191489361702128"
"28","4","0","3.819277108433735","0","249","0","9.180722891566266"
"27","2","16","3.85","4","240","111","9.466666666666667"
"25","0.5","41","4.025089605734767","4","279","230","9.075268817204302"
"27","2","17","3.8583333333333334","4","240","111","9.466666666666667"
"27","2","18","3.8583333333333334","4","240","111","9.466666666666667"
"25","0.5","42","4.025179856115108","4","278","230","9.043165467625899"
"29","0.5","0","3.8823529411764706","0","238","0","9.168067226890756"
"26","1","49","3.8059071729957807","6","237","215","9.443037974683545"
"27","2","19","3.8625","4","240","118","9.525"
"26","1","50","3.9873417721518987","6","237","215","9.443037974683545"
"28","4","1","3.9757085020242915","0","247","23","9.303643724696355"
"27","2","20","3.8649789029535864","4","237","118","9.40084388185654"
"24","4","58","4.09811320754717","9","265","293","9.373584905660378"
"27","2","21","3.869198312236287","4","237","118","9.40084388185654"
"28","4","2","3.9757085020242915","0","247","23","9.303643724696355"
"26","1","51","3.9915611814345993","6","237","215","9.443037974683545"
"24","4","59","4.09811320754717","9","265","293","9.373584905660378"
"28","4","3","3.9757085020242915","0","247","23","9.303643724696355"
"24","4","60","4.098484848484849","9","264","293","9.340909090909092"
"25","0.5","43","4.028985507246377","5","276","249","9.101449275362318"
"29","0.5","1","3.953781512605042","0","238","17","9.3109243697479"
"27","2","22","3.869198312236287","4","237","126","9.468354430379748"
"29","0.5","2","3.9451476793248945","0","237","17","9.265822784810126"
"25","0.5","44","4.032727272727273","5","275","249","9.061818181818182"
"26","1","52","4","6","236","224","9.474576271186441"
"27","2","23","3.869198312236287","4","237","126","9.468354430379748"
"26","1","53","4","6","236","224","9.474576271186441"
"29","0.5","3","3.940928270042194","0","237","17","9.265822784810126"
"25","0.5","45","4.029197080291971","5","274","249","9.021897810218977"
"27","2","24","3.869198312236287","4","237","126","9.468354430379748"
"26","1","54","4.004255319148936","6","235","224","9.463829787234042"
"28","4","4","3.975609756097561","0","246","43","9.422764227642276"
"28","4","5","4","0","246","43","9.422764227642276"
"28","4","6","4","0","246","43","9.422764227642276"
"24","4","61","3.996309963099631","9","271","308","9.476014760147601"
"26","1","55","4","6","235","231","9.523404255319148"
"24","4","62","4.144444444444445","10","270","308","9.437037037037037"
"29","0.5","4","3.944915254237288","1","236","37","9.389830508474576"
"26","1","56","4.004273504273504","6","234","231","9.478632478632479"
"24","4","63","4.144444444444445","10","270","308","9.437037037037037"
"29","0.5","5","3.948936170212766","2","235","37","9.34468085106383"
"27","2","25","3.652","5","250","131","9.328"
"26","1","57","4","7","233","231","9.433476394849786"
"25","0.5","46","4.032846715328467","5","274","268","9.16058394160584"
"27","2","26","3.8795180722891565","5","249","131","9.285140562248996"
"28","4","7","4","0","245","64","9.551020408163266"
"29","0.5","6","3.948717948717949","2","234","37","9.2991452991453"
"28","4","8","4","0","245","64","9.551020408163266"
"25","0.5","47","4.029411764705882","5","272","268","9.088235294117647"
"27","2","27","3.886178861788618","6","246","131","9.154471544715447"
"28","4","9","4","0","244","64","9.524590163934427"
"25","0.5","48","4.033210332103321","6","271","268","9.047970479704796"
"24","4","64","4.144444444444445","10","270","319","9.518518518518519"
"26","1","58","4","7","230","243","9.4"
"26","1","59","4","7","230","243","9.4"
"24","4","65","4.097378277153558","10","267","319","9.400749063670412"
"29","0.5","7","3.948717948717949","2","234","63","9.521367521367521"
"24","4","66","4.098484848484849","10","264","319","9.280303030303031"
"27","2","28","3.886178861788618","6","246","148","9.292682926829269"
"26","1","60","4","7","228","243","9.31578947368421"
"28","4","10","4","0","244","75","9.614754098360656"
"29","0.5","8","3.948497854077253","2","233","63","9.476394849785407"
"28","4","11","4.004115226337449","0","243","75","9.572016460905349"
"27","2","29","3.8857142857142857","6","245","148","9.248979591836735"
"27","2","30","3.884297520661157","6","242","148","9.173553719008265"
"28","4","12","4.004115226337449","0","243","75","9.572016460905349"
"29","0.5","9","3.948497854077253","2","233","63","9.476394849785407"
"25","0.5","49","3.8181818181818183","6","286","296","9.27972027972028"
"29","0.5","10","3.948497854077253","2","233","75","9.579399141630901"
"24","4","67","4.099616858237548","11","261","342","9.340996168582375"
"27","2","31","3.8870292887029287","7","239","165","9.188284518828452"
"25","0.5","50","4.017543859649122","7","285","296","9.242105263157894"
"29","0.5","11","3.948497854077253","2","233","75","9.579399141630901"
"27","2","32","3.8870292887029287","7","239","165","9.188284518828452"
"24","4","68","4.099616858237548","11","261","342","9.340996168582375"
"28","4","13","3.8379446640316206","1","253","85","9.470355731225297"
"29","0.5","12","3.948051948051948","3","231","75","9.48917748917749"
"26","1","61","3.503875968992248","8","258","266","9.10077519379845"
"25","0.5","51","4.017605633802817","7","284","296","9.204225352112676"
"28","4","14","4.011904761904762","1","252","85","9.428571428571429"
"27","2","33","3.890295358649789","7","237","165","9.156118143459915"
"24","4","69","4.095785440613027","11","261","342","9.340996168582375"
"28","4","15","4.01195219123506","1","251","85","9.386454183266933"
"26","1","62","3.964980544747082","8","257","266","9.058365758754864"
"26","1","63","3.9529411764705884","8","255","266","8.972549019607843"
"28","4","16","4.008032128514056","3","249","99","9.421686746987952"
"27","2","34","3.890295358649789","7","237","192","9.38396624472574"
