"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4A_Inflow"
"07/28/2026 22:12:53:499 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [risk-score] of turtles"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","268","3.9440298507462686"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","266","4.101503759398496"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","271","3.896678966789668"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","270","4.088888888888889"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","259","4.104247104247104"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","264","3.9507575757575757"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","270","4.0814814814814815"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","271","4.129151291512915"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","263","3.946768060836502"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","271","4.125461254612546"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","258","4.104651162790698"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","270","3.9962962962962965"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","258","4.108527131782946"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","270","4.12962962962963"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","270","3.9925925925925925"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","269","4.08550185873606"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","270","3.9962962962962965"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","268","4.082089552238806"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","289","3.7750865051903113"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","257","4.1050583657587545"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","266","4.086466165413534"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","289","4.110726643598616"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","256","4.10546875"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","268","4.123134328358209"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","254","4.106299212598425"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","289","4.114186851211072"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","267","4.123595505617978"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","276","3.7644927536231885"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","267","4.123595505617978"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","276","3.9347826086956523"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","276","3.9384057971014492"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","266","4.082706766917293"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","288","4.114583333333333"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","279","3.817204301075269"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","264","4.090909090909091"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","287","4.114982578397212"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","264","4.098484848484849"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","277","3.9747292418772564"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","253","4.1146245059288535"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","266","4.12406015037594"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","276","3.927536231884058"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","251","4.115537848605578"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","276","3.960144927536232"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","285","4.1192982456140355"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","266","4.12781954887218"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","251","4.1195219123505975"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","265","4.124528301886793"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","275","3.930909090909091"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","264","4.098484848484849"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","272","3.9301470588235294"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","264","4.098484848484849"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","274","3.9635036496350367"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","261","4.099616858237548"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","272","3.9595588235294117"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","283","4.123674911660777"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","271","3.96309963099631"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","283","4.123674911660777"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","271","3.944649446494465"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","271","3.782287822878229"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","281","4.120996441281139"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","276","3.963768115942029"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","271","3.940959409594096"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","270","4.125925925925926"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","269","3.940520446096654"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","276","4.144927536231884"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","270","4.133333333333334"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","270","3.9592592592592593"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","275","4.1454545454545455"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","270","3.966666666666667"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","279","4.118279569892473"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","270","3.966666666666667"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","286","3.7412587412587412"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","267","3.9363295880149813"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","279","4.118279569892473"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","286","4.0979020979020975"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","270","4.137037037037037"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","274","4.142335766423358"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","270","4.137037037037037"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","285","4.087719298245614"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","278","4.118705035971223"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","266","3.943609022556391"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","269","4.133828996282528"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","272","4.143382352941177"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","270","3.966666666666667"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","266","3.93609022556391"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","272","4.143382352941177"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","270","3.9703703703703703"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","270","3.966666666666667"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","267","4.134831460674158"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","265","4.143396226415095"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","285","4.091228070175439"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","271","4.143911439114391"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","265","4.158490566037736"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","285","4.08421052631579"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","270","4.144444444444445"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","285","4.080701754385965"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","292","3.910958904109589"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","270","4.144444444444445"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","287","3.721254355400697"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","291","4.109965635738831"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","283","3.706713780918728"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","285","3.982456140350877"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","288","4.111111111111111"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","263","4.159695817490494"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","283","3.9363957597173145"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","260","4.157692307692308"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","283","3.9823321554770317"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","283","3.943462897526502"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","283","4.084805653710247"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","260","4.157692307692308"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","269","4.141263940520446"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","283","4.081272084805653"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","267","4.138576779026217"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","283","4.084805653710247"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","281","3.9430604982206408"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","287","4.114982578397212"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","281","3.9893238434163703"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","267","4.131086142322097"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","281","3.9466192170818504"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","286","4.115384615384615"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","281","3.9893238434163703"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","284","4.112676056338028"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","280","3.9464285714285716"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","280","3.9857142857142858"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","282","4.085106382978723"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","268","4.014925373134329"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","281","4.092526690391459"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","267","4.157303370786517"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","265","4.162264150943396"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","281","4.081850533807829"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","284","4.116197183098592"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","282","3.9184397163120566"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","280","3.95"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","282","4.124113475177305"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","280","3.9964285714285714"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","282","4.117021276595745"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","280","4.121428571428571"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","281","4.1138790035587185"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","276","3.9927536231884058"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","280","3.942857142857143"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","275","3.9890909090909092"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","279","3.942652329749104"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","264","4.143939393939394"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","264","4.15530303030303"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","262","4.145038167938932"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","281","4.117437722419929"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","277","4.126353790613718"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","281","4.117437722419929"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","292","3.9315068493150687"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","275","4.130909090909091"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","281","4.117437722419929"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","275","4.130909090909091"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","292","4.065068493150685"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","275","3.9927272727272727"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","275","3.930909090909091"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","274","3.9963503649635035"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","289","4.069204152249135"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","273","3.9194139194139193"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","259","4.154440154440154"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","274","3.9927007299270074"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","281","4.117437722419929"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","259","4.158301158301159"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","273","3.9194139194139193"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","259","4.1698841698841695"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","279","4.118279569892473"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","279","4.129032258064516"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","287","4.062717770034843"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","284","3.9753521126760565"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","286","4.066433566433567"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","301","3.6245847176079735"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","257","4.171206225680934"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","284","4.147887323943662"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","300","4.04"
"5","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","285","4.063157894736842"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","257","4.175097276264592"
"2","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","256","4.171875"
"3","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","299","4.046822742474917"
"6","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","280","4.1571428571428575"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","276","4.1231884057971016"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","298","3.5906040268456376"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","297","3.9663299663299663"
"1","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","276","4.1268115942028984"
"4","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","294","3.9761904761904763"
