"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4B_Outmigration"
"07/28/2026 22:20:41:780 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [count link-neighbors] of turtles","mean [risk-score] of turtles"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","263","11.209125475285171","4.091254752851711"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","254","11.173228346456693","4.039370078740157"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","31","271","11.564575645756458","3.985239852398524"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","261","11.256704980842912","4"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","271","11.505535055350553","3.985239852398524"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","32","270","11.518518518518519","3.9814814814814814"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","267","11.52808988764045","4.116104868913857"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","270","11.459259259259259","3.988888888888889"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","266","11.481203007518797","4.109022556390977"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","270","11.518518518518519","3.9814814814814814"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","270","11.459259259259259","3.9851851851851854"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","265","11.441509433962263","4.1169811320754715"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","260","11.176923076923076","4.088461538461538"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","253","11.233201581027668","4.0395256916996045"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","260","11.176923076923076","4.092307692307692"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","252","11.166666666666666","4.0436507936507935"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","258","11.124031007751938","4.089147286821706"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","269","11.442379182156134","3.8773234200743496"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","250","11.088","4.044"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","270","11.555555555555555","3.9851851851851854"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","269","11.643122676579926","3.9814126394052045"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","268","11.395522388059701","4.003731343283582"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","268","11.58955223880597","3.9813432835820897"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","269","11.553903345724907","3.9888475836431225"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","268","11.395522388059701","4"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","271","11.579335793357934","4.018450184501845"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","266","11.526315789473685","3.9774436090225564"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","268","11.5","3.985074626865672"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","270","11.525925925925925","4.107407407407408"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","269","11.472118959107807","4.107806691449814"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","269","11.368029739776953","3.925650557620818"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","267","11.393258426966293","4.00374531835206"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","267","11.213483146067416","3.7715355805243447"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","267","11.573033707865168","3.9887640449438204"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","269","11.368029739776953","4.096654275092937"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","267","11.393258426966293","4"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","266","11.180451127819548","4.052631578947368"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","268","11.313432835820896","4.097014925373134"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","267","11.393258426966293","4.00374531835206"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","266","11.406015037593985","4.109022556390977"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","266","11.180451127819548","4.033834586466165"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","293","11.351535836177474","3.6075085324232083"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","264","11.303030303030303","4.109848484848484"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","293","11.351535836177474","3.9590443686006824"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","264","11.303030303030303","4.109848484848484"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","293","11.351535836177474","3.948805460750853"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","268","11.388059701492537","4.093283582089552"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","267","11.44569288389513","4"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","266","11.270676691729323","4.033834586466165"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","266","11.428571428571429","4"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","266","11.300751879699249","4.097744360902255"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","265","11.230188679245282","4.030188679245283"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","264","11.212121212121213","4.09469696969697"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","263","11.285171102661597","3.9923954372623576"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","264","11.18939393939394","4.026515151515151"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","266","11.511278195488721","3.988721804511278"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","263","11.422053231939163","4.110266159695818"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","291","11.333333333333334","3.948453608247423"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","266","11.511278195488721","3.988721804511278"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","291","11.333333333333334","3.948453608247423"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","262","11.381679389312977","4.1106870229007635"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","262","11.381679389312977","4.1106870229007635"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","289","11.245674740484429","3.9480968858131487"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","261","11.340996168582375","4.003831417624521"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","264","11.340909090909092","4.098484848484849"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","262","11.206106870229007","4.026717557251908"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","258","11.24031007751938","4"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","263","11.29277566539924","4.095057034220532"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","257","11.198443579766536","4"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","262","11.206106870229007","4.026717557251908"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","263","11.29277566539924","4.098859315589354"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","262","11.206106870229007","4.026717557251908"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","262","11.442748091603054","4.1106870229007635"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","261","11.39463601532567","4.111111111111111"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","288","11.284722222222221","3.9479166666666665"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","260","11.346153846153847","4.111538461538461"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","286","11.23076923076923","3.9510489510489513"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","262","11.305343511450381","4.026717557251908"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","290","11.337931034482759","3.6448275862068966"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","262","11.32824427480916","4.091603053435114"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","261","11.24904214559387","4.026819923371647"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","284","11.126760563380282","3.9507042253521125"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","262","11.32824427480916","4.095419847328245"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","289","11.28719723183391","3.9965397923875434"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","263","11.482889733840304","3.893536121673004"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","260","11.215384615384615","4.026923076923077"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","262","11.32824427480916","4.091603053435114"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","289","11.28719723183391","4.006920415224913"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","263","11.482889733840304","3.9923954372623576"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","263","11.482889733840304","3.9847908745247147"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","269","11.360594795539033","3.95910780669145"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","267","11.273408239700375","4.127340823970037"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","263","11.505703422053232","3.988593155893536"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","267","11.273408239700375","4.134831460674158"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","289","11.384083044982699","4.006920415224913"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","266","11.300751879699249","3.9210526315789473"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","262","11.458015267175572","3.984732824427481"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","281","11.209964412811388","3.804270462633452"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","282","11.163120567375886","3.950354609929078"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","289","11.384083044982699","4.006920415224913"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","261","11.425287356321839","3.9885057471264367"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","279","11.118279569892474","4.093189964157706"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","279","11.046594982078853","3.946236559139785"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","265","11.245283018867925","4.033962264150944"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","287","11.296167247386759","4.006968641114983"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","278","11.007194244604317","3.946043165467626"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","265","11.245283018867925","4.037735849056604"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","278","11.06474820143885","4.100719424460432"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","267","11.378277153558052","4.134831460674158"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","265","11.260377358490565","4.139622641509434"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","261","11.471264367816092","3.9846743295019156"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","265","11.260377358490565","4.143396226415095"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","261","11.471264367816092","3.9885057471264367"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","264","11.265151515151516","4.034090909090909"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","258","11.333333333333334","3.988372093023256"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","263","11.216730038022813","4.038022813688213"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","278","11.151079136690647","4.097122302158273"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","287","11.435540069686411","4.006968641114983"
"25","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","260","11.069230769230769","4.0346153846153845"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","277","11.133574007220217","4.101083032490974"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","284","11.28169014084507","4.01056338028169"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","265","11.290566037735848","4.143396226415095"
"26","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","276","11.094202898550725","4.101449275362318"
"29","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","283","11.279151943462898","4.014134275618375"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","258","11.44186046511628","3.996124031007752"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","264","11.242424242424242","4.143939393939394"
"28","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","264","11.242424242424242","4.143939393939394"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","257","11.377431906614786","3.9883268482490273"
"30","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","300","11.366666666666667","3.65"
"27","10","0.005","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","257","11.377431906614786","3.9961089494163424"
